REF_DATE,GEO,Housing completions,Housing starts,Housing under construction,Number_of_Households,House only NHPI,Land only NHPI,Total (house and land) NHPI
1987-05-01,Alberta,795.3103448275862,143.88888888888889,3602.0,872000.0,29.6,23.3,27.9
1987-05-01,British Columbia,873.4137931034483,264.27777777777777,3630.0,1161000.0,83.1,50.7,69.0
1987-05-01,Canada,951.5172413793103,384.6666666666666,3658.0,9440000.0,48.3,43.5,47.5
1987-05-01,Manitoba,1029.6206896551723,505.05555555555554,3686.0,396000.0,40.4,30.8,37.8
1987-05-01,New Brunswick,1107.7241379310344,625.4444444444445,3714.0,242000.0,79.0,66.5,76.0
1987-05-01,Nova Scotia,1185.8275862068965,745.8333333333333,3742.0,,51.9,54.3,52.6
1987-05-01,Ontario,1263.9310344827586,866.2222222222222,3770.0,3414000.0,45.3,51.9,47.9
1987-05-01,Prince Edward Island,1342.0344827586207,986.6111111111112,3798.0,42000.0,,,
1987-05-01,Quebec,1420.1379310344828,1107.0,3826.0,2476000.0,47.2,38.6,45.1
1987-05-01,Saskatchewan,1498.2413793103449,1227.388888888889,3854.0,,31.6,31.3,31.7
1987-05-01,Newfoundland and Labrador,1576.344827586207,1347.7777777777778,3882.0,164000.0,41.8,37.8,41.2
1987-06-01,Alberta,1810.655172413793,1708.9444444444443,3966.0,872000.0,29.7,23.5,28.0
1987-06-01,British Columbia,1888.7586206896551,1829.3333333333333,3994.0,1161000.0,83.1,50.7,69.0
1987-06-01,Canada,1966.8620689655168,1949.7222222222224,4022.0,9440000.0,48.6,43.6,47.7
1987-06-01,Manitoba,2044.9655172413795,2070.1111111111118,4050.0,396000.0,40.4,30.8,37.8
1987-06-01,New Brunswick,2123.0689655172414,2190.5,4078.0,242000.0,79.0,66.5,76.0
1987-06-01,Nova Scotia,2201.1724137931037,2310.8888888888887,4106.0,,52.1,54.7,52.9
1987-06-01,Ontario,2279.2758620689656,2431.277777777778,4134.0,3414000.0,45.6,52.1,48.2
1987-06-01,Prince Edward Island,2357.3793103448274,2551.6666666666665,4162.0,42000.0,,,
1987-06-01,Quebec,2435.4827586206893,2672.055555555556,4190.0,2476000.0,47.5,38.7,45.4
1987-06-01,Saskatchewan,2513.586206896552,2792.4444444444443,4218.0,,31.8,31.4,31.8
1987-06-01,Newfoundland and Labrador,2591.689655172414,2912.833333333333,4246.0,164000.0,41.8,37.8,41.2
1987-07-01,Alberta,2826.0,3274.0,4330.0,872000.0,29.8,23.8,28.1
1987-07-01,British Columbia,6776.0,9427.0,15030.0,1161000.0,83.2,50.7,69.0
1987-07-01,Canada,68565.0,69345.0,131373.0,9440000.0,48.8,43.9,48.0
1987-07-01,Manitoba,2711.0,2409.0,4870.0,396000.0,40.4,31.3,38.0
1987-07-01,New Brunswick,899.0,986.0,1896.0,242000.0,79.0,66.6,76.0
1987-07-01,Nova Scotia,1520.0,1943.0,3756.0,,52.1,54.7,52.9
1987-07-01,Ontario,26091.0,30845.0,66645.0,3414000.0,45.8,52.4,48.4
1987-07-01,Prince Edward Island,294.0,305.0,528.0,42000.0,,,
1987-07-01,Quebec,25512.0,17928.0,27849.0,2476000.0,47.7,39.1,45.6
1987-07-01,Saskatchewan,1296.0,1236.0,2599.0,,31.9,31.5,31.9
1987-07-01,Newfoundland and Labrador,640.0,992.0,3870.0,164000.0,42.0,37.8,41.3
1987-08-01,Alberta,890.9655172413793,136.05185185185184,3917.689655172414,872000.0,30.0,23.9,28.3
1987-08-01,British Columbia,974.6206896551724,248.7037037037037,3933.586206896552,1161000.0,83.9,51.1,69.6
1987-08-01,Canada,1058.2758620689656,361.3555555555555,3949.4827586206898,9440000.0,49.0,44.2,48.2
1987-08-01,Manitoba,1141.9310344827586,474.00740740740736,3965.379310344827,396000.0,40.4,31.3,37.9
1987-08-01,New Brunswick,1225.5862068965516,586.6592592592592,3981.2758620689656,242000.0,79.0,66.6,76.0
1987-08-01,Nova Scotia,1309.2413793103449,699.311111111111,3997.1724137931033,,52.2,55.2,53.1
1987-08-01,Ontario,1392.896551724138,811.9629629629629,4013.0689655172414,3414000.0,45.9,52.7,48.6
1987-08-01,Prince Edward Island,1476.5517241379312,924.6148148148148,4028.96551724138,42000.0,,,
1987-08-01,Quebec,1560.2068965517242,1037.2666666666669,4044.862068965517,2476000.0,48.3,40.7,46.5
1987-08-01,Saskatchewan,1643.8620689655172,1149.9185185185186,4060.7586206896553,,31.9,31.5,31.9
1987-08-01,Newfoundland and Labrador,1727.5172413793105,1262.5703703703705,4076.655172413793,164000.0,42.2,37.8,41.4
1987-09-01,Alberta,1978.4827586206895,1600.525925925926,4124.344827586207,872000.0,30.2,24.0,28.4
1987-09-01,British Columbia,2062.137931034483,1713.1777777777777,4140.241379310345,1161000.0,84.8,52.1,70.5
1987-09-01,Canada,2145.7931034482763,1825.8296296296296,4156.137931034483,9440000.0,49.2,45.4,48.7
1987-09-01,Manitoba,2229.448275862069,1938.4814814814813,4172.0344827586205,396000.0,40.7,31.8,38.3
1987-09-01,New Brunswick,2313.1034482758623,2051.133333333333,4187.931034482759,242000.0,79.0,66.6,76.0
1987-09-01,Nova Scotia,2396.758620689656,2163.785185185185,4203.827586206897,,52.5,55.2,53.3
1987-09-01,Ontario,2480.4137931034484,2276.437037037037,4219.724137931034,3414000.0,45.9,54.6,49.0
1987-09-01,Prince Edward Island,2564.068965517242,2389.088888888889,4235.620689655172,42000.0,,,
1987-09-01,Quebec,2647.7241379310344,2501.740740740741,4251.517241379311,2476000.0,48.8,41.6,47.0
1987-09-01,Saskatchewan,2731.379310344828,2614.3925925925923,4267.413793103448,,32.0,31.8,32.0
1987-09-01,Newfoundland and Labrador,2815.034482758621,2727.0444444444443,4283.310344827586,164000.0,42.2,37.8,41.4
1987-10-01,Alberta,3066.0,3065.0,4331.0,872000.0,30.5,24.4,28.7
1987-10-01,British Columbia,7442.0,6388.0,13986.0,1161000.0,84.8,52.1,70.6
1987-10-01,Canada,61039.0,57373.0,127747.0,9440000.0,49.3,45.6,48.9
1987-10-01,Manitoba,1893.0,1788.0,4765.0,396000.0,40.6,31.8,38.3
1987-10-01,New Brunswick,1352.0,980.0,1524.0,242000.0,79.0,66.6,76.0
1987-10-01,Nova Scotia,2019.0,1493.0,3283.0,,52.5,55.2,53.3
1987-10-01,Ontario,24649.0,22542.0,64458.0,3414000.0,46.0,55.0,49.2
1987-10-01,Prince Edward Island,333.0,143.0,338.0,42000.0,,,
1987-10-01,Quebec,18241.0,19329.0,28974.0,2476000.0,49.0,42.1,47.4
1987-10-01,Saskatchewan,1192.0,1073.0,2457.0,,32.0,31.9,32.0
1987-10-01,Newfoundland and Labrador,852.0,572.0,3631.0,164000.0,42.2,38.1,41.5
1987-11-01,Alberta,1027.551724137931,88.51851851851852,3621.4827586206898,872000.0,30.4,24.6,28.8
1987-11-01,British Columbia,1086.0689655172414,153.03703703703704,3618.310344827586,1161000.0,85.0,52.1,70.7
1987-11-01,Canada,1144.5862068965516,217.55555555555557,3615.137931034483,9440000.0,49.5,45.9,49.1
1987-11-01,Manitoba,1203.103448275862,282.0740740740741,3611.96551724138,396000.0,40.6,31.8,38.3
1987-11-01,New Brunswick,1261.6206896551723,346.5925925925926,3608.793103448276,242000.0,79.0,66.6,76.0
1987-11-01,Nova Scotia,1320.1379310344828,411.1111111111111,3605.620689655173,,52.7,56.0,53.7
1987-11-01,Ontario,1378.655172413793,475.6296296296296,3602.448275862069,3414000.0,46.1,55.4,49.4
1987-11-01,Prince Edward Island,1437.1724137931033,540.1481481481482,3599.2758620689656,42000.0,,,
1987-11-01,Quebec,1495.6896551724135,604.6666666666666,3596.103448275862,2476000.0,49.4,42.2,47.7
1987-11-01,Saskatchewan,1554.2068965517242,669.1851851851852,3592.9310344827586,,32.1,32.0,32.1
1987-11-01,Newfoundland and Labrador,1612.7241379310344,733.7037037037037,3589.758620689656,164000.0,42.3,38.5,41.7
1987-12-01,Alberta,1788.2758620689656,927.2592592592592,3580.2413793103447,872000.0,30.5,24.7,28.8
1987-12-01,British Columbia,1846.793103448276,991.7777777777778,3577.0689655172414,1161000.0,85.0,52.1,70.7
1987-12-01,Canada,1905.310344827586,1056.2962962962963,3573.896551724138,9440000.0,49.5,46.1,49.1
1987-12-01,Manitoba,1963.8275862068965,1120.8148148148148,3570.7241379310344,396000.0,40.6,31.8,38.3
1987-12-01,New Brunswick,2022.3448275862067,1185.3333333333333,3567.551724137931,242000.0,79.0,66.6,76.0
1987-12-01,Nova Scotia,2080.862068965517,1249.851851851852,3564.3793103448274,,52.7,56.0,53.7
1987-12-01,Ontario,2139.3793103448274,1314.3703703703704,3561.206896551724,3414000.0,46.2,55.7,49.6
1987-12-01,Prince Edward Island,2197.8965517241377,1378.888888888889,3558.0344827586205,42000.0,,,
1987-12-01,Quebec,2256.4137931034484,1443.4074074074074,3554.862068965517,2476000.0,49.6,42.5,47.9
1987-12-01,Saskatchewan,2314.9310344827586,1507.925925925926,3551.689655172414,,32.1,32.0,32.2
1987-12-01,Newfoundland and Labrador,2373.448275862069,1572.4444444444443,3548.5172413793102,164000.0,42.3,38.3,41.7
1988-01-01,Alberta,2549.0,1766.0,3539.0,886000.0,30.9,25.3,29.3
1988-01-01,British Columbia,5943.0,4918.0,12980.0,1190000.0,85.4,52.1,70.9
1988-01-01,Canada,43932.0,35873.0,119548.0,9642000.0,49.7,46.4,49.3
1988-01-01,Manitoba,1286.0,680.0,4159.0,400000.0,40.6,31.8,38.2
1988-01-01,New Brunswick,890.0,383.0,1007.0,247000.0,79.0,66.6,76.0
1988-01-01,Nova Scotia,1434.0,754.0,2602.0,,52.7,56.0,53.7
1988-01-01,Ontario,19197.0,14793.0,60006.0,3498000.0,46.1,56.2,49.6
1988-01-01,Prince Edward Island,158.0,107.0,286.0,43000.0,,,
1988-01-01,Quebec,10630.0,11694.0,29970.0,2531000.0,50.1,43.0,48.4
1988-01-01,Saskatchewan,1058.0,593.0,1974.0,,32.1,32.0,32.2
1988-01-01,Newfoundland and Labrador,787.0,185.0,3025.0,168000.0,42.3,38.3,41.7
1988-02-01,Alberta,958.0,124.29629629629628,3124.620689655173,886000.0,30.9,25.6,29.4
1988-02-01,British Columbia,1015.0,230.59259259259255,3157.8275862068967,1190000.0,86.6,52.0,71.5
1988-02-01,Canada,1072.0,336.88888888888886,3191.0344827586205,9642000.0,50.1,46.9,49.8
1988-02-01,Manitoba,1129.0,443.1851851851852,3224.2413793103447,400000.0,40.8,31.8,38.4
1988-02-01,New Brunswick,1186.0,549.4814814814814,3257.448275862069,247000.0,79.0,66.6,76.0
1988-02-01,Nova Scotia,1243.0,655.7777777777777,3290.655172413793,,53.3,56.3,54.2
1988-02-01,Ontario,1300.0,762.074074074074,3323.862068965517,3498000.0,46.7,57.1,50.3
1988-02-01,Prince Edward Island,1357.0,868.3703703703703,3357.0689655172414,43000.0,,,
1988-02-01,Quebec,1414.0,974.6666666666666,3390.2758620689656,2531000.0,50.3,43.7,48.7
1988-02-01,Saskatchewan,1471.0,1080.9629629629628,3423.4827586206898,,32.0,32.0,32.1
1988-02-01,Newfoundland and Labrador,1528.0,1187.2592592592591,3456.689655172414,168000.0,42.3,38.3,41.7
1988-03-01,Alberta,1699.0,1506.148148148148,3556.310344827586,886000.0,31.1,25.8,29.5
1988-03-01,British Columbia,1756.0,1612.4444444444443,3589.5172413793102,1190000.0,86.6,52.4,71.6
1988-03-01,Canada,1813.0,1718.7407407407406,3622.7241379310335,9642000.0,50.6,47.4,50.3
1988-03-01,Manitoba,1870.0,1825.037037037037,3655.931034482759,400000.0,40.7,31.8,38.3
1988-03-01,New Brunswick,1927.0,1931.3333333333333,3689.137931034483,247000.0,79.0,66.6,76.0
1988-03-01,Nova Scotia,1984.0,2037.6296296296296,3722.344827586207,,53.5,56.3,54.3
1988-03-01,Ontario,2041.0,2143.9259259259256,3755.551724137931,3498000.0,47.3,57.9,50.9
1988-03-01,Prince Edward Island,2098.0,2250.222222222222,3788.758620689655,43000.0,,,
1988-03-01,Quebec,2155.0,2356.5185185185182,3821.96551724138,2531000.0,50.8,44.1,49.2
1988-03-01,Saskatchewan,2212.0,2462.814814814815,3855.1724137931033,,32.1,32.0,32.2
1988-03-01,Newfoundland and Labrador,2269.0,2569.111111111111,3888.379310344827,168000.0,42.3,38.3,41.7
1988-04-01,Alberta,2440.0,2888.0,3988.0,886000.0,31.3,25.9,29.7
1988-04-01,British Columbia,6566.0,9364.0,15741.0,1190000.0,87.4,52.5,72.0
1988-04-01,Canada,53284.0,69214.0,135160.0,9642000.0,51.5,48.3,51.2
1988-04-01,Manitoba,1114.0,1906.0,4951.0,400000.0,40.7,32.1,38.4
1988-04-01,New Brunswick,611.0,1278.0,1674.0,247000.0,82.1,66.6,78.4
1988-04-01,Nova Scotia,1337.0,1657.0,2920.0,,53.5,56.3,54.3
1988-04-01,Ontario,20502.0,30619.0,70065.0,3498000.0,48.6,60.1,52.4
1988-04-01,Prince Edward Island,187.0,427.0,528.0,43000.0,,,
1988-04-01,Quebec,18366.0,18710.0,30136.0,2531000.0,51.1,44.0,49.5
1988-04-01,Saskatchewan,1280.0,1308.0,1963.0,,32.2,32.0,32.2
1988-04-01,Newfoundland and Labrador,881.0,1057.0,3194.0,168000.0,42.3,38.3,41.7
1988-05-01,Alberta,1120.2758620689656,150.1037037037037,3305.8275862068967,886000.0,31.3,26.1,29.8
1988-05-01,British Columbia,1200.0344827586207,278.9074074074074,3343.103448275862,1190000.0,87.1,52.5,71.9
1988-05-01,Canada,1279.7931034482758,407.7111111111111,3380.3793103448274,9642000.0,52.1,49.3,51.9
1988-05-01,Manitoba,1359.5517241379312,536.5148148148147,3417.655172413793,400000.0,40.5,32.1,38.3
1988-05-01,New Brunswick,1439.3103448275865,665.3185185185184,3454.9310344827586,247000.0,82.1,66.6,78.4
1988-05-01,Nova Scotia,1519.0689655172414,794.122222222222,3492.206896551724,,53.7,56.3,54.4
1988-05-01,Ontario,1598.8275862068965,922.9259259259258,3529.4827586206898,3498000.0,49.5,62.0,53.5
1988-05-01,Prince Edward Island,1678.5862068965516,1051.7296296296297,3566.758620689656,43000.0,,,
1988-05-01,Quebec,1758.344827586207,1180.533333333333,3604.034482758621,2531000.0,51.6,44.5,49.9
1988-05-01,Saskatchewan,1838.103448275862,1309.337037037037,3641.310344827586,,32.2,32.1,32.2
1988-05-01,Newfoundland and Labrador,1917.8620689655168,1438.1407407407405,3678.586206896552,168000.0,42.6,38.3,41.8
1988-06-01,Alberta,2157.137931034483,1824.551851851852,3790.413793103448,886000.0,31.4,26.2,29.9
1988-06-01,British Columbia,2236.8965517241377,1953.3555555555556,3827.689655172414,1190000.0,88.2,53.2,72.8
1988-06-01,Canada,2316.655172413793,2082.159259259259,3864.96551724138,9642000.0,52.4,50.3,52.3
1988-06-01,Manitoba,2396.4137931034484,2210.962962962963,3902.2413793103447,400000.0,40.5,32.2,38.3
1988-06-01,New Brunswick,2476.1724137931037,2339.7666666666664,3939.5172413793102,247000.0,82.1,67.4,78.6
1988-06-01,Nova Scotia,2555.9310344827586,2468.5703703703703,3976.793103448276,,53.7,57.8,54.6
1988-06-01,Ontario,2635.689655172414,2597.374074074074,4014.0689655172414,3498000.0,49.8,64.0,54.1
1988-06-01,Prince Edward Island,2715.448275862069,2726.177777777777,4051.344827586207,43000.0,,,
1988-06-01,Quebec,2795.206896551724,2854.9814814814813,4088.620689655172,2531000.0,51.6,44.6,49.9
1988-06-01,Saskatchewan,2874.9655172413795,2983.785185185185,4125.896551724138,,32.3,32.4,32.4
1988-06-01,Newfoundland and Labrador,2954.7241379310344,3112.5888888888885,4163.172413793103,168000.0,42.6,38.3,41.9
1988-07-01,Alberta,3194.0,3499.0,4275.0,886000.0,31.6,26.7,30.1
1988-07-01,British Columbia,7273.0,8516.0,16859.0,1190000.0,88.5,53.3,73.0
1988-07-01,Canada,60541.0,61067.0,134775.0,9642000.0,52.5,50.6,52.5
1988-07-01,Manitoba,1442.0,1619.0,4938.0,400000.0,40.5,32.2,38.3
1988-07-01,New Brunswick,1033.0,1232.0,1862.0,247000.0,82.1,67.4,78.6
1988-07-01,Nova Scotia,1345.0,1655.0,3227.0,,53.7,57.8,54.6
1988-07-01,Ontario,23074.0,28741.0,75392.0,3498000.0,49.9,64.4,54.4
1988-07-01,Prince Edward Island,234.0,328.0,622.0,43000.0,,,
1988-07-01,Quebec,21351.0,13019.0,21645.0,2531000.0,51.6,44.6,50.0
1988-07-01,Saskatchewan,913.0,1234.0,2263.0,,32.3,32.5,32.4
1988-07-01,Newfoundland and Labrador,682.0,1224.0,3692.0,168000.0,42.6,38.3,41.9
1988-08-01,Alberta,923.655172413793,140.54074074074074,3765.96551724138,886000.0,31.7,27.2,30.4
1988-08-01,British Columbia,1004.2068965517242,258.4814814814815,3790.620689655173,1190000.0,88.5,54.1,73.5
1988-08-01,Canada,1084.7586206896551,376.4222222222223,3815.2758620689656,9642000.0,53.0,50.9,53.0
1988-08-01,Manitoba,1165.310344827586,494.362962962963,3839.931034482759,400000.0,40.5,32.2,38.3
1988-08-01,New Brunswick,1245.8620689655172,612.3037037037037,3864.586206896552,247000.0,82.1,67.4,78.6
1988-08-01,Nova Scotia,1326.4137931034484,730.2444444444445,3889.2413793103447,,53.7,57.8,54.6
1988-08-01,Ontario,1406.9655172413793,848.1851851851853,3913.896551724138,3498000.0,50.8,64.4,55.1
1988-08-01,Prince Edward Island,1487.5172413793102,966.125925925926,3938.551724137931,43000.0,,,
1988-08-01,Quebec,1568.0689655172414,1084.0666666666666,3963.206896551724,2531000.0,51.9,45.0,50.2
1988-08-01,Saskatchewan,1648.6206896551723,1202.0074074074073,3987.862068965517,,32.3,32.5,32.4
1988-08-01,Newfoundland and Labrador,1729.1724137931035,1319.9481481481482,4012.5172413793102,168000.0,43.2,38.5,42.4
1988-09-01,Alberta,1970.8275862068965,1673.7703703703703,4086.4827586206898,886000.0,31.7,27.2,30.4
1988-09-01,British Columbia,2051.3793103448274,1791.7111111111112,4111.137931034483,1190000.0,88.7,55.3,74.2
1988-09-01,Canada,2131.9310344827586,1909.651851851852,4135.793103448276,9642000.0,53.8,52.3,53.9
1988-09-01,Manitoba,2212.4827586206893,2027.5925925925928,4160.448275862069,400000.0,40.6,32.3,38.4
1988-09-01,New Brunswick,2293.0344827586205,2145.5333333333333,4185.103448275862,247000.0,82.1,67.4,78.6
1988-09-01,Nova Scotia,2373.586206896552,2263.474074074074,4209.758620689655,,54.4,57.8,55.3
1988-09-01,Ontario,2454.137931034483,2381.4148148148147,4234.413793103448,3498000.0,52.0,67.0,56.6
1988-09-01,Prince Edward Island,2534.689655172414,2499.355555555556,4259.068965517241,43000.0,,,
1988-09-01,Quebec,2615.2413793103447,2617.2962962962965,4283.724137931034,2531000.0,52.1,45.1,50.4
1988-09-01,Saskatchewan,2695.793103448276,2735.237037037037,4308.379310344828,,32.3,32.5,32.4
1988-09-01,Newfoundland and Labrador,2776.344827586207,2853.177777777778,4333.0344827586205,168000.0,43.4,38.5,42.5
1988-10-01,Alberta,3018.0,3207.0,4407.0,886000.0,31.8,27.3,30.5
1988-10-01,British Columbia,7821.0,7689.0,16694.0,1190000.0,88.7,56.1,74.5
1988-10-01,Canada,58775.0,56408.0,131452.0,9642000.0,54.1,52.8,54.3
1988-10-01,Manitoba,1779.0,1250.0,4409.0,400000.0,40.6,32.3,38.4
1988-10-01,New Brunswick,1264.0,728.0,1317.0,247000.0,82.1,67.4,78.6
1988-10-01,Nova Scotia,1677.0,1412.0,2915.0,,54.4,57.8,55.3
1988-10-01,Ontario,25954.0,25771.0,74465.0,3498000.0,52.5,67.7,57.1
1988-10-01,Prince Edward Island,414.0,289.0,497.0,43000.0,,,
1988-10-01,Quebec,14877.0,14639.0,21372.0,2531000.0,52.3,45.5,50.6
1988-10-01,Saskatchewan,1101.0,721.0,1885.0,,32.3,32.8,32.5
1988-10-01,Newfoundland and Labrador,870.0,702.0,3491.0,168000.0,43.7,38.5,42.7
1988-11-01,Alberta,1007.6896551724136,98.4888888888889,3579.655172413793,886000.0,32.0,27.7,30.7
1988-11-01,British Columbia,1053.5862068965516,176.27777777777777,3609.206896551724,1190000.0,89.5,57.1,75.3
1988-11-01,Canada,1099.4827586206898,254.06666666666663,3638.7586206896553,9642000.0,54.4,54.3,55.0
1988-11-01,Manitoba,1145.3793103448274,331.85555555555555,3668.310344827586,400000.0,40.5,32.3,38.3
1988-11-01,New Brunswick,1191.2758620689656,409.6444444444445,3697.862068965517,247000.0,82.1,67.4,78.6
1988-11-01,Nova Scotia,1237.1724137931035,487.4333333333333,3727.413793103448,,54.5,57.8,55.5
1988-11-01,Ontario,1283.0689655172414,565.2222222222223,3756.96551724138,3498000.0,52.7,70.5,58.2
1988-11-01,Prince Edward Island,1328.9655172413793,643.0111111111112,3786.5172413793102,43000.0,,,
1988-11-01,Quebec,1374.8620689655172,720.8000000000001,3816.0689655172414,2531000.0,52.4,45.7,50.7
1988-11-01,Saskatchewan,1420.7586206896551,798.588888888889,3845.620689655173,,32.2,32.8,32.4
1988-11-01,Newfoundland and Labrador,1466.655172413793,876.3777777777779,3875.1724137931033,168000.0,43.9,38.5,42.8
1988-12-01,Alberta,1604.344827586207,1109.7444444444443,3963.8275862068967,886000.0,31.8,28.0,30.7
1988-12-01,British Columbia,1650.2413793103449,1187.5333333333335,3993.379310344827,1190000.0,89.7,57.8,75.7
1988-12-01,Canada,1696.1379310344828,1265.3222222222223,4022.931034482759,9642000.0,54.6,56.2,55.8
1988-12-01,Manitoba,1742.0344827586207,1343.111111111111,4052.4827586206898,400000.0,40.3,32.6,38.2
1988-12-01,New Brunswick,1787.9310344827586,1420.9,4082.034482758621,247000.0,82.1,68.1,78.6
1988-12-01,Nova Scotia,1833.8275862068965,1498.688888888889,4111.586206896552,,54.5,57.8,55.5
1988-12-01,Ontario,1879.7241379310344,1576.477777777778,4141.137931034483,3498000.0,53.0,74.4,59.5
1988-12-01,Prince Edward Island,1925.6206896551723,1654.2666666666669,4170.689655172414,43000.0,,,
1988-12-01,Quebec,1971.5172413793105,1732.0555555555557,4200.241379310345,2531000.0,52.6,45.8,51.0
1988-12-01,Saskatchewan,2017.413793103448,1809.844444444445,4229.793103448276,,32.2,33.1,32.5
1988-12-01,Newfoundland and Labrador,2063.310344827586,1887.6333333333332,4259.344827586207,168000.0,43.9,38.5,42.9
1989-01-01,Alberta,2201.0,2121.0,4348.0,899000.0,31.9,28.0,30.8
1989-01-01,British Columbia,6680.0,7320.0,17301.0,1219000.0,91.7,58.0,76.9
1989-01-01,Canada,46881.0,38954.0,122859.0,9841000.0,54.7,57.6,56.3
1989-01-01,Manitoba,1104.0,669.0,3974.0,403000.0,40.2,32.6,38.1
1989-01-01,New Brunswick,750.0,286.0,854.0,251000.0,82.1,68.1,78.6
1989-01-01,Nova Scotia,1332.0,614.0,2172.0,,54.7,58.2,55.6
1989-01-01,Ontario,25488.0,19056.0,67437.0,3583000.0,52.9,77.5,60.2
1989-01-01,Prince Edward Island,255.0,83.0,322.0,43000.0,,,
1989-01-01,Quebec,7462.0,8189.0,22088.0,2587000.0,52.6,46.0,51.0
1989-01-01,Saskatchewan,843.0,358.0,1397.0,,32.2,33.1,32.5
1989-01-01,Newfoundland and Labrador,766.0,258.0,2966.0,171000.0,44.0,38.5,43.0
1989-02-01,Alberta,971.2413793103448,156.33333333333334,3207.655172413793,899000.0,32.2,28.8,31.2
1989-02-01,British Columbia,1039.655172413793,293.6666666666667,3288.206896551724,1219000.0,95.8,61.4,80.6
1989-02-01,Canada,1108.0689655172414,431.0,3368.758620689656,9841000.0,55.6,60.3,57.7
1989-02-01,Manitoba,1176.4827586206898,568.3333333333334,3449.310344827586,403000.0,40.1,32.6,38.1
1989-02-01,New Brunswick,1244.896551724138,705.6666666666667,3529.862068965517,251000.0,84.0,70.5,80.6
