Year,Province,Resident Type,Total PRs,Total TRs,Total Births,Total Deaths,Population Estimate
1997,British Columbia,0,0,0,0,54824,3948583
1997,British Columbia,0,0,0,0,54824,3964677
1997,British Columbia,0,0,0,267264,0,3914490
1997,British Columbia,0,0,0,267264,0,3931056
1997,British Columbia,0,0,0,267264,0,3948583
1997,British Columbia,0,0,0,267264,0,3964677
1997,Manitoba,0,0,0,0,19022,1134997
1997,Manitoba,0,0,0,0,19022,1135846
1997,Manitoba,0,0,0,0,19022,1136128
1997,Manitoba,0,0,0,0,19022,1135649
1997,Manitoba,0,0,0,87906,0,1134997
1997,Manitoba,0,0,0,87906,0,1135846
1997,Manitoba,0,0,0,87906,0,1136128
1997,Manitoba,0,0,0,87906,0,1135649
1997,New Brunswick,0,0,0,0,11888,752334
1997,New Brunswick,0,0,0,0,11888,752447
1997,New Brunswick,0,0,0,0,11888,752511
1997,New Brunswick,0,0,0,0,11888,752248
1997,New Brunswick,0,0,0,47520,0,752334
1997,New Brunswick,0,0,0,47520,0,752447
1997,New Brunswick,0,0,0,47520,0,752511
1997,New Brunswick,0,0,0,47520,0,752248
1997,Newfoundland and Labrador,0,0,0,0,8636,555432
1997,Newfoundland and Labrador,0,0,0,0,8636,553115
1997,Newfoundland and Labrador,0,0,0,0,8636,550911
1997,Newfoundland and Labrador,0,0,0,0,8636,547639
1997,Newfoundland and Labrador,0,0,0,32466,0,555432
1997,Newfoundland and Labrador,0,0,0,32466,0,553115
1997,Newfoundland and Labrador,0,0,0,32466,0,550911
1997,Newfoundland and Labrador,0,0,0,32466,0,547639
1997,Northwest Territories including Nunavut,0,0,0,0,516,547639
1997,Northwest Territories including Nunavut,0,0,0,8822,0,547639
1997,Nova Scotia,0,0,0,0,16088,932349
1997,Nova Scotia,0,0,0,0,16088,931832
1997,Nova Scotia,0,0,0,0,16088,932402
1997,Nova Scotia,0,0,0,0,16088,932735
1997,Nova Scotia,0,0,0,60118,0,932349
1997,Nova Scotia,0,0,0,60118,0,931832
1997,Nova Scotia,0,0,0,60118,0,932402
1997,Nova Scotia,0,0,0,60118,0,932735
1997,Ontario,0,0,0,0,159082,11146270
1997,Ontario,0,0,0,0,159082,11179959
1997,Ontario,0,0,0,0,159082,11227651
1997,Ontario,0,0,0,0,159082,11278893
1997,Ontario,0,0,0,801382,0,11146270
1997,Ontario,0,0,0,801382,0,11179959
1997,Ontario,0,0,0,801382,0,11227651
1997,Ontario,0,0,0,801382,0,11278893
1997,Prince Edward Island,0,0,0,0,2060,135935
1997,Prince Edward Island,0,0,0,0,2060,135931
1997,Prince Edward Island,0,0,0,0,2060,136095
1997,Prince Edward Island,0,0,0,0,2060,136165
1997,Prince Edward Island,0,0,0,9534,0,135935
1997,Prince Edward Island,0,0,0,9534,0,135931
1997,Prince Edward Island,0,0,0,9534,0,136095
1997,Prince Edward Island,0,0,0,9534,0,136165
1997,Quebec,0,0,0,0,108798,7262945
1997,Quebec,0,0,0,0,108798,7267820
1997,Quebec,0,0,0,0,108798,7274611
1997,Quebec,0,0,0,0,108798,7282871
1997,Quebec,0,0,0,478404,0,7262945
1997,Quebec,0,0,0,478404,0,7267820
1997,Quebec,0,0,0,478404,0,7274611
1997,Quebec,0,0,0,478404,0,7282871
1997,Saskatchewan,0,0,0,0,17274,1018326
1997,Saskatchewan,0,0,0,0,17274,1017683
1997,Saskatchewan,0,0,0,0,17274,1017902
1997,Saskatchewan,0,0,0,0,17274,1017426
1997,Saskatchewan,0,0,0,77206,0,1018326
1997,Saskatchewan,0,0,0,77206,0,1017683
1997,Saskatchewan,0,0,0,77206,0,1017902
1997,Saskatchewan,0,0,0,77206,0,1017426
1997,Unknown province or territory,0,0,0,0,0,1017426
1997,Unknown province or territory of residence,0,0,0,0,0,1017426
1997,Yukon,0,0,0,0,246,31633
1997,Yukon,0,0,0,0,246,31659
1997,Yukon,0,0,0,0,246,31797
1997,Yukon,0,0,0,0,246,31556
1997,Yukon,0,0,0,2844,0,31633
1997,Yukon,0,0,0,2844,0,31659
1997,Yukon,0,0,0,2844,0,31797
1997,Yukon,0,0,0,2844,0,31556
1998,Alberta,0,0,0,0,33590,2859305
1998,Alberta,0,0,0,0,33590,2876753
1998,Alberta,0,0,0,0,33590,2899066
1998,Alberta,0,0,0,0,33590,2915781
1998,Alberta,0,0,0,227408,0,2859305
1998,Alberta,0,0,0,227408,0,2876753
1998,Alberta,0,0,0,227408,0,2899066
1998,Alberta,0,0,0,227408,0,2915781
1998,British Columbia,0,0,0,0,55956,3972821
1998,British Columbia,0,0,0,0,55956,3977912
1998,British Columbia,0,0,0,0,55956,3983113
1998,British Columbia,0,0,0,0,55956,3990451
1998,British Columbia,0,0,0,258266,0,3972821
1998,British Columbia,0,0,0,258266,0,3977912
1998,British Columbia,0,0,0,258266,0,3983113
1998,British Columbia,0,0,0,258266,0,3990451
1998,Manitoba,0,0,0,0,19630,1135770
1998,Manitoba,0,0,0,0,19630,1136177
1998,Manitoba,0,0,0,0,19630,1137489
1998,Manitoba,0,0,0,0,19630,1138328
1998,Manitoba,0,0,0,86742,0,1135770
1998,Manitoba,0,0,0,86742,0,1136177
1998,Manitoba,0,0,0,86742,0,1137489
1998,Manitoba,0,0,0,86742,0,1138328
1998,New Brunswick,0,0,0,0,12610,751969
1998,New Brunswick,0,0,0,0,12610,751080
1998,New Brunswick,0,0,0,0,12610,750530
1998,New Brunswick,0,0,0,0,12610,750708
1998,New Brunswick,0,0,0,47292,0,751969
1998,New Brunswick,0,0,0,47292,0,751080
1998,New Brunswick,0,0,0,47292,0,750530
1998,New Brunswick,0,0,0,47292,0,750708
1998,Newfoundland and Labrador,0,0,0,0,8460,545769
1998,Newfoundland and Labrador,0,0,0,0,8460,542479
1998,Newfoundland and Labrador,0,0,0,0,8460,539843
1998,Newfoundland and Labrador,0,0,0,0,8460,537908
1998,Newfoundland and Labrador,0,0,0,29916,0,545769
1998,Newfoundland and Labrador,0,0,0,29916,0,542479
1998,Newfoundland and Labrador,0,0,0,29916,0,539843
1998,Newfoundland and Labrador,0,0,0,29916,0,537908
1998,Northwest Territories including Nunavut,0,0,0,0,576,537908
1998,Northwest Territories including Nunavut,0,0,0,7816,0,537908
1998,Nova Scotia,0,0,0,0,16136,932549
1998,Nova Scotia,0,0,0,0,16136,932033
1998,Nova Scotia,0,0,0,0,16136,931836
1998,Nova Scotia,0,0,0,0,16136,932740
1998,Nova Scotia,0,0,0,58068,0,932549
1998,Nova Scotia,0,0,0,58068,0,932033
1998,Nova Scotia,0,0,0,58068,0,931836
1998,Nova Scotia,0,0,0,58068,0,932740
1998,Ontario,0,0,0,0,160368,11292059
1998,Ontario,0,0,0,0,160368,11322038
1998,Ontario,0,0,0,0,160368,11365901
1998,Ontario,0,0,0,0,160368,11408804
1998,Ontario,0,0,0,796884,0,11292059
1998,Ontario,0,0,0,796884,0,11322038
1998,Ontario,0,0,0,796884,0,11365901
1998,Ontario,0,0,0,796884,0,11408804
1998,Prince Edward Island,0,0,0,0,2414,135938
1998,Prince Edward Island,0,0,0,0,2414,135635
1998,Prince Edward Island,0,0,0,0,2414,135804
1998,Prince Edward Island,0,0,0,0,2414,135908
1998,Prince Edward Island,0,0,0,9028,0,135938
1998,Prince Edward Island,0,0,0,9028,0,135635
1998,Prince Edward Island,0,0,0,9028,0,135804
1998,Prince Edward Island,0,0,0,9028,0,135908
1998,Quebec,0,0,0,0,108362,7286008
1998,Quebec,0,0,0,0,108362,7290497
1998,Quebec,0,0,0,0,108362,7295935
1998,Quebec,0,0,0,0,108362,7305302
1998,Quebec,0,0,0,454910,0,7286008
1998,Quebec,0,0,0,454910,0,7290497
1998,Quebec,0,0,0,454910,0,7295935
1998,Quebec,0,0,0,454910,0,7305302
1998,Saskatchewan,0,0,0,0,17810,1017504
1998,Saskatchewan,0,0,0,0,17810,1017105
1998,Saskatchewan,0,0,0,0,17810,1017332
1998,Saskatchewan,0,0,0,0,17810,1017748
1998,Saskatchewan,0,0,0,76682,0,1017504
1998,Saskatchewan,0,0,0,76682,0,1017105
1998,Saskatchewan,0,0,0,76682,0,1017332
1998,Saskatchewan,0,0,0,76682,0,1017748
1998,Unknown province or territory,0,0,0,0,0,1017748
1998,Unknown province or territory of residence,0,0,0,0,0,1017748
1998,Yukon,0,0,0,0,270,31510
1998,Yukon,0,0,0,0,270,31320
1998,Yukon,0,0,0,0,270,31149
1998,Yukon,0,0,0,0,270,30877
1998,Yukon,0,0,0,2376,0,31510
1998,Yukon,0,0,0,2376,0,31320
1998,Yukon,0,0,0,2376,0,31149
1998,Yukon,0,0,0,2376,0,30877
1999,Alberta,0,0,0,0,34412,2926079
1999,Alberta,0,0,0,0,34412,2937393
1999,Alberta,0,0,0,0,34412,2952692
1999,Alberta,0,0,0,0,34412,2966682
1999,Alberta,0,0,0,229012,0,2926079
1999,Alberta,0,0,0,229012,0,2937393
1999,Alberta,0,0,0,229012,0,2952692
1999,Alberta,0,0,0,229012,0,2966682
1999,British Columbia,0,0,0,0,56034,3995643
1999,British Columbia,0,0,0,0,56034,4002433
1999,British Columbia,0,0,0,0,56034,4011375
1999,British Columbia,0,0,0,0,56034,4021600
1999,British Columbia,0,0,0,251482,0,3995643
1999,British Columbia,0,0,0,251482,0,4002433
1999,British Columbia,0,0,0,251482,0,4011375
1999,British Columbia,0,0,0,251482,0,4021600
1999,Manitoba,0,0,0,0,19720,1138946
1999,Manitoba,0,0,0,0,19720,1140502
1999,Manitoba,0,0,0,0,19720,1142448
1999,Manitoba,0,0,0,0,19720,1143618
1999,Manitoba,0,0,0,85824,0,1138946
1999,Manitoba,0,0,0,85824,0,1140502
1999,Manitoba,0,0,0,85824,0,1142448
1999,Manitoba,0,0,0,85824,0,1143618
1999,New Brunswick,0,0,0,0,12148,750127
1999,New Brunswick,0,0,0,0,12148,750075
1999,New Brunswick,0,0,0,0,12148,750601
1999,New Brunswick,0,0,0,0,12148,750643
1999,New Brunswick,0,0,0,45674,0,750127
1999,New Brunswick,0,0,0,45674,0,750075
1999,New Brunswick,0,0,0,45674,0,750601
1999,New Brunswick,0,0,0,45674,0,750643
1999,Newfoundland and Labrador,0,0,0,0,8278,536515
1999,Newfoundland and Labrador,0,0,0,0,8278,534498
1999,Newfoundland and Labrador,0,0,0,0,8278,533329
1999,Newfoundland and Labrador,0,0,0,0,8278,532246
1999,Newfoundland and Labrador,0,0,0,30294,0,536515
1999,Newfoundland and Labrador,0,0,0,30294,0,534498
1999,Newfoundland and Labrador,0,0,0,30294,0,533329
1999,Newfoundland and Labrador,0,0,0,30294,0,532246
1999,Northwest Territories,0,0,0,0,324,40635
1999,Northwest Territories,0,0,0,0,324,40705
1999,Northwest Territories,0,0,0,0,324,40638
1999,Northwest Territories,0,0,0,0,324,40579
1999,Northwest Territories,0,0,0,5100,0,40635
1999,Northwest Territories,0,0,0,5100,0,40705
1999,Northwest Territories,0,0,0,5100,0,40638
1999,Northwest Territories,0,0,0,5100,0,40579
1999,Northwest Territories including Nunavut,0,0,0,0,578,40579
1999,Northwest Territories including Nunavut,0,0,0,8386,0,40579
1999,Nova Scotia,0,0,0,0,15280,932145
1999,Nova Scotia,0,0,0,0,15280,932116
1999,Nova Scotia,0,0,0,0,15280,933784
1999,Nova Scotia,0,0,0,0,15280,935941
1999,Nova Scotia,0,0,0,57730,0,932145
1999,Nova Scotia,0,0,0,57730,0,932116
1999,Nova Scotia,0,0,0,57730,0,933784
1999,Nova Scotia,0,0,0,57730,0,935941
1999,Nunavut,0,0,0,0,254,26575
1999,Nunavut,0,0,0,0,254,26721
1999,Nunavut,0,0,0,0,254,26820
1999,Nunavut,0,0,0,0,254,26997
1999,Nunavut,0,0,0,3286,0,26575
1999,Nunavut,0,0,0,3286,0,26721
1999,Nunavut,0,0,0,3286,0,26820
1999,Nunavut,0,0,0,3286,0,26997
1999,Ontario,0,0,0,0,162786,11419589
1999,Ontario,0,0,0,0,162786,11452857
1999,Ontario,0,0,0,0,162786,11504759
1999,Ontario,0,0,0,0,162786,11559464
1999,Ontario,0,0,0,788186,0,11419589
1999,Ontario,0,0,0,788186,0,11452857
1999,Ontario,0,0,0,788186,0,11504759
1999,Ontario,0,0,0,788186,0,11559464
1999,Prince Edward Island,0,0,0,0,2274,135994
1999,Prince Edward Island,0,0,0,0,2274,136025
1999,Prince Edward Island,0,0,0,0,2274,136281
1999,Prince Edward Island,0,0,0,0,2274,136424
1999,Prince Edward Island,0,0,0,9064,0,135994
1999,Prince Edward Island,0,0,0,9064,0,136025
1999,Prince Edward Island,0,0,0,9064,0,136281
1999,Prince Edward Island,0,0,0,9064,0,136424
1999,Quebec,0,0,0,0,109184,7310238
1999,Quebec,0,0,0,0,109184,7315053
1999,Quebec,0,0,0,0,109184,7323250
1999,Quebec,0,0,0,0,109184,7334722
1999,Quebec,0,0,0,441298,0,7310238
1999,Quebec,0,0,0,441298,0,7315053
1999,Quebec,0,0,0,441298,0,7323250
1999,Quebec,0,0,0,441298,0,7334722
1999,Saskatchewan,0,0,0,0,18088,1016883
1999,Saskatchewan,0,0,0,0,18088,1015716
1999,Saskatchewan,0,0,0,0,18088,1014524
1999,Saskatchewan,0,0,0,0,18088,1012582
1999,Saskatchewan,0,0,0,75630,0,1016883
1999,Saskatchewan,0,0,0,75630,0,1015716
1999,Saskatchewan,0,0,0,75630,0,1014524
1999,Saskatchewan,0,0,0,75630,0,1012582
1999,Unknown province or territory,0,0,0,0,0,1012582
1999,Unknown province or territory of residence,0,0,0,0,8,1012582
1999,Yukon,0,0,0,0,270,30748
1999,Yukon,0,0,0,0,270,30602
1999,Yukon,0,0,0,0,270,30785
1999,Yukon,0,0,0,0,270,30608
1999,Yukon,0,0,0,2298,0,30748
1999,Yukon,0,0,0,2298,0,30602
1999,Yukon,0,0,0,2298,0,30785
1999,Yukon,0,0,0,2298,0,30608
2000,Alberta,International Students,0,9430,0,34546,2974517
2000,Alberta,International Students,0,9430,0,34546,2988465
2000,Alberta,International Students,0,9430,0,34546,3004198
2000,Alberta,International Students,0,9430,0,34546,3016947
2000,Alberta,International Students,0,9430,221988,0,2974517
2000,Alberta,International Students,0,9430,221988,0,2988465
2000,Alberta,International Students,0,9430,221988,0,3004198
2000,Alberta,International Students,0,9430,221988,0,3016947
2000,British Columbia,International Students,0,32885,0,54920,4026664
2000,British Columbia,International Students,0,32885,0,54920,4033319
2000,British Columbia,International Students,0,32885,0,54920,4039230
2000,British Columbia,International Students,0,32885,0,54920,4049297
2000,British Columbia,International Students,0,32885,243932,0,4026664
2000,British Columbia,International Students,0,32885,243932,0,4033319
2000,British Columbia,International Students,0,32885,243932,0,4039230
2000,British Columbia,International Students,0,32885,243932,0,4049297
2000,Manitoba,International Students,0,2830,0,19784,1144428
2000,Manitoba,International Students,0,2830,0,19784,1145873
2000,Manitoba,International Students,0,2830,0,19784,1147313
2000,Manitoba,International Students,0,2830,0,19784,1148183
2000,Manitoba,International Students,0,2830,84508,0,1144428
2000,Manitoba,International Students,0,2830,84508,0,1145873
2000,Manitoba,International Students,0,2830,84508,0,1147313
2000,Manitoba,International Students,0,2830,84508,0,1148183
2000,New Brunswick,International Students,0,1825,0,12176,750786
2000,New Brunswick,International Students,0,1825,0,12176,750543
2000,New Brunswick,International Students,0,1825,0,12176,750517
2000,New Brunswick,International Students,0,1825,0,12176,750252
2000,New Brunswick,International Students,0,1825,44106,0,750786
2000,New Brunswick,International Students,0,1825,44106,0,750543
2000,New Brunswick,International Students,0,1825,44106,0,750517
2000,New Brunswick,International Students,0,1825,44106,0,750252
2000,Newfoundland and Labrador,International Students,0,690,0,8678,531774
2000,Newfoundland and Labrador,International Students,0,690,0,8678,529574
2000,Newfoundland and Labrador,International Students,0,690,0,8678,527966
2000,Newfoundland and Labrador,International Students,0,690,0,8678,526732
2000,Newfoundland and Labrador,International Students,0,690,29220,0,531774
2000,Newfoundland and Labrador,International Students,0,690,29220,0,529574
2000,Newfoundland and Labrador,International Students,0,690,29220,0,527966
2000,Newfoundland and Labrador,International Students,0,690,29220,0,526732
2000,Northwest Territories,International Students,0,25,0,314,40623
2000,Northwest Territories,International Students,0,25,0,314,40455
2000,Northwest Territories,International Students,0,25,0,314,40480
2000,Northwest Territories,International Students,0,25,0,314,40575
2000,Northwest Territories,International Students,0,25,4828,0,40623
2000,Northwest Territories,International Students,0,25,4828,0,40455
2000,Northwest Territories,International Students,0,25,4828,0,40480
2000,Northwest Territories,International Students,0,25,4828,0,40575
2000,Northwest Territories including Nunavut,0,0,0,0,0,40575
2000,Nova Scotia,International Students,0,3075,0,15758,934594
2000,Nova Scotia,International Students,0,3075,0,15758,934291
2000,Nova Scotia,International Students,0,3075,0,15758,933821
2000,Nova Scotia,International Students,0,3075,0,15758,934459
2000,Nova Scotia,International Students,0,3075,55000,0,934594
2000,Nova Scotia,International Students,0,3075,55000,0,934291
2000,Nova Scotia,International Students,0,3075,55000,0,933821
2000,Nova Scotia,International Students,0,3075,55000,0,934459
2000,Nunavut,International Students,0,0,0,260,27145
2000,Nunavut,International Students,0,0,0,260,27228
2000,Nunavut,International Students,0,0,0,260,27498
2000,Nunavut,International Students,0,0,0,260,27683
2000,Nunavut,International Students,0,0,3606,0,27145
2000,Nunavut,International Students,0,0,3606,0,27228
2000,Nunavut,International Students,0,0,3606,0,27498
2000,Nunavut,International Students,0,0,3606,0,27683
2000,Ontario,International Students,0,46120,0,162580,11576994
2000,Ontario,International Students,0,46120,0,162580,11621255
2000,Ontario,International Students,0,46120,0,162580,11683290
2000,Ontario,International Students,0,46120,0,162580,11748348
2000,Ontario,International Students,0,46120,766898,0,11576994
2000,Ontario,International Students,0,46120,766898,0,11621255
2000,Ontario,International Students,0,46120,766898,0,11683290
2000,Ontario,International Students,0,46120,766898,0,11748348
2000,Prince Edward Island,International Students,0,235,0,2458,136442
2000,Prince Edward Island,International Students,0,235,0,2458,136289
2000,Prince Edward Island,International Students,0,235,0,2458,136470
2000,Prince Edward Island,International Students,0,235,0,2458,136400
2000,Prince Edward Island,International Students,0,235,8646,0,136442
2000,Prince Edward Island,International Students,0,235,8646,0,136289
2000,Prince Edward Island,International Students,0,235,8646,0,136470
2000,Prince Edward Island,International Students,0,235,8646,0,136400
2000,Province / Territory not stated,International Students,0,0,0,0,136400
2000,Quebec,International Students,0,22770,0,106380,7340269
2000,Quebec,International Students,0,22770,0,106380,7347179
2000,Quebec,International Students,0,22770,0,106380,7356951
2000,Quebec,International Students,0,22770,0,106380,7368772
2000,Quebec,International Students,0,22770,431904,0,7340269
2000,Quebec,International Students,0,22770,431904,0,7347179
2000,Quebec,International Students,0,22770,431904,0,7356951
2000,Quebec,International Students,0,22770,431904,0,7368772
2000,Saskatchewan,International Students,0,2690,0,17912,1011141
2000,Saskatchewan,International Students,0,2690,0,17912,1009177
2000,Saskatchewan,International Students,0,2690,0,17912,1007565
2000,Saskatchewan,International Students,0,2690,0,17912,1006027
2000,Saskatchewan,International Students,0,2690,72870,0,1011141
2000,Saskatchewan,International Students,0,2690,72870,0,1009177
2000,Saskatchewan,International Students,0,2690,72870,0,1007565
2000,Saskatchewan,International Students,0,2690,72870,0,1006027
2000,Unknown province or territory,0,0,0,0,0,1006027
2000,Unknown province or territory of residence,0,0,0,0,46,1006027
2000,Yukon,International Students,0,45,0,312,30495
2000,Yukon,International Students,0,45,0,312,30382
2000,Yukon,International Students,0,45,0,312,30431
2000,Yukon,International Students,0,45,0,312,30294
2000,Yukon,International Students,0,45,2218,0,30495
2000,Yukon,International Students,0,45,2218,0,30382
2000,Yukon,International Students,0,45,2218,0,30431
2000,Yukon,International Students,0,45,2218,0,30294
2001,Alberta,International Students,0,10640,0,35158,3027941
2001,Alberta,International Students,0,10640,0,35158,3041238
2001,Alberta,International Students,0,10640,0,35158,3058554
2001,Alberta,International Students,0,10640,0,35158,3078756
2001,Alberta,International Students,0,10640,225662,0,3027941
2001,Alberta,International Students,0,10640,225662,0,3041238
2001,Alberta,International Students,0,10640,225662,0,3058554
2001,Alberta,International Students,0,10640,225662,0,3078756
2001,British Columbia,International Students,0,41120,0,56706,4055229
2001,British Columbia,International Students,0,41120,0,56706,4066132
2001,British Columbia,International Students,0,41120,0,56706,4076896
2001,British Columbia,International Students,0,41120,0,56706,4085595
2001,British Columbia,International Students,0,41120,243272,0,4055229
2001,British Columbia,International Students,0,41120,243272,0,4066132
2001,British Columbia,International Students,0,41120,243272,0,4076896
2001,British Columbia,International Students,0,41120,243272,0,4085595
2001,Manitoba,International Students,0,3205,0,19468,1148456
2001,Manitoba,International Students,0,3205,0,19468,1149684
2001,Manitoba,International Students,0,3205,0,19468,1151451
2001,Manitoba,International Students,0,3205,0,19468,1152144
2001,Manitoba,International Students,0,3205,84010,0,1148456
2001,Manitoba,International Students,0,3205,84010,0,1149684
2001,Manitoba,International Students,0,3205,84010,0,1151451
2001,Manitoba,International Students,0,3205,84010,0,1152144
2001,New Brunswick,International Students,0,2305,0,12124,749715
2001,New Brunswick,International Students,0,2305,0,12124,749789
2001,New Brunswick,International Students,0,2305,0,12124,749823
2001,New Brunswick,International Students,0,2305,0,12124,749298
2001,New Brunswick,International Students,0,2305,43162,0,749715
2001,New Brunswick,International Students,0,2305,43162,0,749789
2001,New Brunswick,International Students,0,2305,43162,0,749823
2001,New Brunswick,International Students,0,2305,43162,0,749298
2001,Newfoundland and Labrador,International Students,0,725,0,8302,525299
2001,Newfoundland and Labrador,International Students,0,725,0,8302,523235
2001,Newfoundland and Labrador,International Students,0,725,0,8302,522043
2001,Newfoundland and Labrador,International Students,0,725,0,8302,521583
2001,Newfoundland and Labrador,International Students,0,725,28302,0,525299
2001,Newfoundland and Labrador,International Students,0,725,28302,0,523235
2001,Newfoundland and Labrador,International Students,0,725,28302,0,522043
2001,Newfoundland and Labrador,International Students,0,725,28302,0,521583
2001,Northwest Territories,International Students,0,30,0,326,40624
2001,Northwest Territories,International Students,0,30,0,326,40625
2001,Northwest Territories,International Students,0,30,0,326,40850
2001,Northwest Territories,International Students,0,30,0,326,41175
2001,Northwest Territories,International Students,0,30,3714,0,40624
2001,Northwest Territories,International Students,0,30,3714,0,40625
2001,Northwest Territories,International Students,0,30,3714,0,40850
2001,Northwest Territories,International Students,0,30,3714,0,41175
2001,Northwest Territories including Nunavut,0,0,0,0,0,41175
2001,Nova Scotia,International Students,0,3685,0,15758,933463
2001,Nova Scotia,International Students,0,3685,0,15758,932909
2001,Nova Scotia,International Students,0,3685,0,15758,932483
2001,Nova Scotia,International Students,0,3685,0,15758,933318
2001,Nova Scotia,International Students,0,3685,53718,0,933463
2001,Nova Scotia,International Students,0,3685,53718,0,932909
2001,Nova Scotia,International Students,0,3685,53718,0,932483
2001,Nova Scotia,International Students,0,3685,53718,0,933318
2001,Nunavut,International Students,0,0,0,246,27798
2001,Nunavut,International Students,0,0,0,246,27929
