REF_DATE,GEO,Number_of_Households
2015-02-01,Alberta,1634000
2015-02-01,British Columbia,1899000
2015-02-01,Canada,14408000
2015-02-01,Manitoba,499000
2015-02-01,New Brunswick,322000
2015-02-01,Newfoundland and Labrador,216000
2015-02-01,Ontario,5314000
2015-02-01,Prince Edward Island,61000
2015-02-01,Quebec,3605000
2015-03-01,Alberta,1634000
2015-03-01,British Columbia,1899000
2015-03-01,Canada,14408000
2015-03-01,Manitoba,499000
2015-03-01,New Brunswick,322000
2015-03-01,Newfoundland and Labrador,216000
2015-03-01,Ontario,5314000
2015-03-01,Prince Edward Island,61000
2015-03-01,Quebec,3605000
2015-04-01,Alberta,1634000
2015-04-01,British Columbia,1899000
2015-04-01,Canada,14408000
2015-04-01,Manitoba,499000
2015-04-01,New Brunswick,322000
2015-04-01,Newfoundland and Labrador,216000
2015-04-01,Ontario,5314000
2015-04-01,Prince Edward Island,61000
2015-04-01,Quebec,3605000
2015-05-01,Alberta,1634000
2015-05-01,British Columbia,1899000
2015-05-01,Canada,14408000
2015-05-01,Manitoba,499000
2015-05-01,New Brunswick,322000
2015-05-01,Newfoundland and Labrador,216000
2015-05-01,Ontario,5314000
2015-05-01,Prince Edward Island,61000
2015-05-01,Quebec,3605000
2015-06-01,Alberta,1634000
2015-06-01,British Columbia,1899000
2015-06-01,Canada,14408000
2015-06-01,Manitoba,499000
2015-06-01,New Brunswick,322000
2015-06-01,Newfoundland and Labrador,216000
2015-06-01,Ontario,5314000
2015-06-01,Prince Edward Island,61000
2015-06-01,Quebec,3605000
2015-07-01,Alberta,1634000
2015-07-01,British Columbia,1899000
2015-07-01,Canada,14408000
2015-07-01,Manitoba,499000
2015-07-01,New Brunswick,322000
2015-07-01,Newfoundland and Labrador,216000
2015-07-01,Ontario,5314000
2015-07-01,Prince Edward Island,61000
2015-07-01,Quebec,3605000
2015-08-01,Alberta,1634000
2015-08-01,British Columbia,1899000
2015-08-01,Canada,14408000
2015-08-01,Manitoba,499000
2015-08-01,New Brunswick,322000
2015-08-01,Newfoundland and Labrador,216000
2015-08-01,Ontario,5314000
2015-08-01,Prince Edward Island,61000
2015-08-01,Quebec,3605000
2015-09-01,Alberta,1634000
2015-09-01,British Columbia,1899000
2015-09-01,Canada,14408000
2015-09-01,Manitoba,499000
2015-09-01,New Brunswick,322000
2015-09-01,Newfoundland and Labrador,216000
2015-09-01,Ontario,5314000
2015-09-01,Prince Edward Island,61000
2015-09-01,Quebec,3605000
2015-10-01,Alberta,1634000
2015-10-01,British Columbia,1899000
2015-10-01,Canada,14408000
2015-10-01,Manitoba,499000
2015-10-01,New Brunswick,322000
2015-10-01,Newfoundland and Labrador,216000
2015-10-01,Ontario,5314000
2015-10-01,Prince Edward Island,61000
2015-10-01,Quebec,3605000
2015-11-01,Alberta,1634000
2015-11-01,British Columbia,1899000
2015-11-01,Canada,14408000
2015-11-01,Manitoba,499000
2015-11-01,New Brunswick,322000
2015-11-01,Newfoundland and Labrador,216000
2015-11-01,Ontario,5314000
2015-11-01,Prince Edward Island,61000
2015-11-01,Quebec,3605000
2015-12-01,Alberta,1634000
2015-12-01,British Columbia,1899000
2015-12-01,Canada,14408000
2015-12-01,Manitoba,499000
2015-12-01,New Brunswick,322000
2015-12-01,Newfoundland and Labrador,216000
2015-12-01,Ontario,5314000
2015-12-01,Prince Edward Island,61000
2015-12-01,Quebec,3605000
2016-01-01,Alberta,1681000
2016-01-01,British Columbia,1924000
2016-01-01,Canada,14606000
2016-01-01,Manitoba,504000
2016-01-01,New Brunswick,323000
2016-01-01,Newfoundland and Labrador,217000
2016-01-01,Ontario,5385000
2016-01-01,Prince Edward Island,61000
2016-01-01,Quebec,3643000
2016-02-01,Alberta,1681000
2016-02-01,British Columbia,1924000
2016-02-01,Canada,14606000
2016-02-01,Manitoba,504000
2016-02-01,New Brunswick,323000
2016-02-01,Newfoundland and Labrador,217000
2016-02-01,Ontario,5385000
2016-02-01,Prince Edward Island,61000
2016-02-01,Quebec,3643000
2016-03-01,Alberta,1681000
2016-03-01,British Columbia,1924000
2016-03-01,Canada,14606000
2016-03-01,Manitoba,504000
2016-03-01,New Brunswick,323000
2016-03-01,Newfoundland and Labrador,217000
2016-03-01,Ontario,5385000
2016-03-01,Prince Edward Island,61000
2016-03-01,Quebec,3643000
2016-04-01,Alberta,1681000
2016-04-01,British Columbia,1924000
2016-04-01,Canada,14606000
2016-04-01,Manitoba,504000
2016-04-01,New Brunswick,323000
2016-04-01,Newfoundland and Labrador,217000
2016-04-01,Ontario,5385000
2016-04-01,Prince Edward Island,61000
2016-04-01,Quebec,3643000
2016-05-01,Alberta,1681000
2016-05-01,British Columbia,1924000
2016-05-01,Canada,14606000
2016-05-01,Manitoba,504000
2016-05-01,New Brunswick,323000
2016-05-01,Newfoundland and Labrador,217000
2016-05-01,Ontario,5385000
2016-05-01,Prince Edward Island,61000
2016-05-01,Quebec,3643000
2016-06-01,Alberta,1681000
2016-06-01,British Columbia,1924000
2016-06-01,Canada,14606000
2016-06-01,Manitoba,504000
2016-06-01,New Brunswick,323000
2016-06-01,Newfoundland and Labrador,217000
2016-06-01,Ontario,5385000
2016-06-01,Prince Edward Island,61000
2016-06-01,Quebec,3643000
2016-07-01,Alberta,1681000
2016-07-01,British Columbia,1924000
2016-07-01,Canada,14606000
2016-07-01,Manitoba,504000
2016-07-01,New Brunswick,323000
2016-07-01,Newfoundland and Labrador,217000
2016-07-01,Ontario,5385000
2016-07-01,Prince Edward Island,61000
2016-07-01,Quebec,3643000
2016-08-01,Alberta,1681000
2016-08-01,British Columbia,1924000
2016-08-01,Canada,14606000
2016-08-01,Manitoba,504000
2016-08-01,New Brunswick,323000
2016-08-01,Newfoundland and Labrador,217000
2016-08-01,Ontario,5385000
2016-08-01,Prince Edward Island,61000
2016-08-01,Quebec,3643000
2016-09-01,Alberta,1681000
2016-09-01,British Columbia,1924000
2016-09-01,Canada,14606000
2016-09-01,Manitoba,504000
2016-09-01,New Brunswick,323000
2016-09-01,Newfoundland and Labrador,217000
2016-09-01,Ontario,5385000
2016-09-01,Prince Edward Island,61000
2016-09-01,Quebec,3643000
2016-10-01,Alberta,1681000
2016-10-01,British Columbia,1924000
2016-10-01,Canada,14606000
2016-10-01,Manitoba,504000
2016-10-01,New Brunswick,323000
2016-10-01,Newfoundland and Labrador,217000
2016-10-01,Ontario,5385000
2016-10-01,Prince Edward Island,61000
2016-10-01,Quebec,3643000
2016-11-01,Alberta,1681000
2016-11-01,British Columbia,1924000
2016-11-01,Canada,14606000
2016-11-01,Manitoba,504000
2016-11-01,New Brunswick,323000
2016-11-01,Newfoundland and Labrador,217000
2016-11-01,Ontario,5385000
2016-11-01,Prince Edward Island,61000
2016-11-01,Quebec,3643000
2016-12-01,Alberta,1681000
2016-12-01,British Columbia,1924000
2016-12-01,Canada,14606000
2016-12-01,Manitoba,504000
2016-12-01,New Brunswick,323000
2016-12-01,Newfoundland and Labrador,217000
2016-12-01,Ontario,5385000
2016-12-01,Prince Edward Island,61000
2016-12-01,Quebec,3643000
2017-01-01,Alberta,1725000
2017-01-01,British Columbia,1956000
2017-01-01,Canada,14810000
2017-01-01,Manitoba,511000
2017-01-01,New Brunswick,325000
2017-01-01,Newfoundland and Labrador,218000
2017-01-01,Ontario,5460000
2017-01-01,Prince Edward Island,62000
2017-01-01,Quebec,3678000
2017-02-01,Alberta,1725000
2017-02-01,British Columbia,1956000
2017-02-01,Canada,14810000
2017-02-01,Manitoba,511000
2017-02-01,New Brunswick,325000
2017-02-01,Newfoundland and Labrador,218000
2017-02-01,Ontario,5460000
2017-02-01,Prince Edward Island,62000
2017-02-01,Quebec,3678000
2017-03-01,Alberta,1725000
2017-03-01,British Columbia,1956000
2017-03-01,Canada,14810000
2017-03-01,Manitoba,511000
2017-03-01,New Brunswick,325000
2017-03-01,Newfoundland and Labrador,218000
2017-03-01,Ontario,5460000
2017-03-01,Prince Edward Island,62000
2017-03-01,Quebec,3678000
2017-04-01,Alberta,1725000
2017-04-01,British Columbia,1956000
2017-04-01,Canada,14810000
2017-04-01,Manitoba,511000
2017-04-01,New Brunswick,325000
2017-04-01,Newfoundland and Labrador,218000
2017-04-01,Ontario,5460000
2017-04-01,Prince Edward Island,62000
2017-04-01,Quebec,3678000
2017-05-01,Alberta,1725000
2017-05-01,British Columbia,1956000
2017-05-01,Canada,14810000
2017-05-01,Manitoba,511000
2017-05-01,New Brunswick,325000
2017-05-01,Newfoundland and Labrador,218000
2017-05-01,Ontario,5460000
2017-05-01,Prince Edward Island,62000
2017-05-01,Quebec,3678000
2017-06-01,Alberta,1725000
2017-06-01,British Columbia,1956000
2017-06-01,Canada,14810000
2017-06-01,Manitoba,511000
2017-06-01,New Brunswick,325000
2017-06-01,Newfoundland and Labrador,218000
2017-06-01,Ontario,5460000
2017-06-01,Prince Edward Island,62000
2017-06-01,Quebec,3678000
2017-07-01,Alberta,1725000
2017-07-01,British Columbia,1956000
2017-07-01,Canada,14810000
2017-07-01,Manitoba,511000
2017-07-01,New Brunswick,325000
2017-07-01,Newfoundland and Labrador,218000
2017-07-01,Ontario,5460000
2017-07-01,Prince Edward Island,62000
2017-07-01,Quebec,3678000
2017-08-01,Alberta,1725000
2017-08-01,British Columbia,1956000
2017-08-01,Canada,14810000
2017-08-01,Manitoba,511000
2017-08-01,New Brunswick,325000
2017-08-01,Newfoundland and Labrador,218000
2017-08-01,Ontario,5460000
2017-08-01,Prince Edward Island,62000
2017-08-01,Quebec,3678000
2017-09-01,Alberta,1725000
2017-09-01,British Columbia,1956000
2017-09-01,Canada,14810000
2017-09-01,Manitoba,511000
2017-09-01,New Brunswick,325000
2017-09-01,Newfoundland and Labrador,218000
2017-09-01,Ontario,5460000
2017-09-01,Prince Edward Island,62000
2017-09-01,Quebec,3678000
2017-10-01,Alberta,1725000
2017-10-01,British Columbia,1956000
2017-10-01,Canada,14810000
2017-10-01,Manitoba,511000
2017-10-01,New Brunswick,325000
2017-10-01,Newfoundland and Labrador,218000
2017-10-01,Ontario,5460000
2017-10-01,Prince Edward Island,62000
2017-10-01,Quebec,3678000
2017-11-01,Alberta,1725000
2017-11-01,British Columbia,1956000
2017-11-01,Canada,14810000
2017-11-01,Manitoba,511000
2017-11-01,New Brunswick,325000
2017-11-01,Newfoundland and Labrador,218000
2017-11-01,Ontario,5460000
2017-11-01,Prince Edward Island,62000
2017-11-01,Quebec,3678000
2017-12-01,Alberta,1725000
2017-12-01,British Columbia,1956000
2017-12-01,Canada,14810000
2017-12-01,Manitoba,511000
2017-12-01,New Brunswick,325000
2017-12-01,Newfoundland and Labrador,218000
2017-12-01,Ontario,5460000
2017-12-01,Prince Edward Island,62000
2017-12-01,Quebec,3678000
2018-01-01,Alberta,1768000
2018-01-01,British Columbia,1987000
2018-01-01,Canada,15012000
2018-01-01,Manitoba,518000
2018-01-01,New Brunswick,327000
2018-01-01,Newfoundland and Labrador,218000
2018-01-01,Ontario,5535000
2018-01-01,Prince Edward Island,63000
2018-01-01,Quebec,3712000
2018-02-01,Alberta,1768000
2018-02-01,British Columbia,1987000
2018-02-01,Canada,15012000
2018-02-01,Manitoba,518000
2018-02-01,New Brunswick,327000
2018-02-01,Newfoundland and Labrador,218000
2018-02-01,Ontario,5535000
2018-02-01,Prince Edward Island,63000
2018-02-01,Quebec,3712000
2018-03-01,Alberta,1768000
2018-03-01,British Columbia,1987000
2018-03-01,Canada,15012000
2018-03-01,Manitoba,518000
2018-03-01,New Brunswick,327000
2018-03-01,Newfoundland and Labrador,218000
2018-03-01,Ontario,5535000
2018-03-01,Prince Edward Island,63000
2018-03-01,Quebec,3712000
2018-04-01,Alberta,1768000
2018-04-01,British Columbia,1987000
2018-04-01,Canada,15012000
2018-04-01,Manitoba,518000
2018-04-01,New Brunswick,327000
2018-04-01,Newfoundland and Labrador,218000
2018-04-01,Ontario,5535000
2018-04-01,Prince Edward Island,63000
2018-04-01,Quebec,3712000
2018-05-01,Alberta,1768000
2018-05-01,British Columbia,1987000
2018-05-01,Canada,15012000
2018-05-01,Manitoba,518000
2018-05-01,New Brunswick,327000
2018-05-01,Newfoundland and Labrador,218000
2018-05-01,Ontario,5535000
2018-05-01,Prince Edward Island,63000
2018-05-01,Quebec,3712000
2018-06-01,Alberta,1768000
2018-06-01,British Columbia,1987000
2018-06-01,Canada,15012000
2018-06-01,Manitoba,518000
2018-06-01,New Brunswick,327000
2018-06-01,Newfoundland and Labrador,218000
2018-06-01,Ontario,5535000
2018-06-01,Prince Edward Island,63000
2018-06-01,Quebec,3712000
2018-07-01,Alberta,1768000
2018-07-01,British Columbia,1987000
2018-07-01,Canada,15012000
2018-07-01,Manitoba,518000
2018-07-01,New Brunswick,327000
2018-07-01,Newfoundland and Labrador,218000
2018-07-01,Ontario,5535000
2018-07-01,Prince Edward Island,63000
2018-07-01,Quebec,3712000
2018-08-01,Alberta,1768000
2018-08-01,British Columbia,1987000
2018-08-01,Canada,15012000
2018-08-01,Manitoba,518000
2018-08-01,New Brunswick,327000
2018-08-01,Newfoundland and Labrador,218000
2018-08-01,Ontario,5535000
2018-08-01,Prince Edward Island,63000
2018-08-01,Quebec,3712000
2018-09-01,Alberta,1768000
2018-09-01,British Columbia,1987000
2018-09-01,Canada,15012000
2018-09-01,Manitoba,518000
2018-09-01,New Brunswick,327000
2018-09-01,Newfoundland and Labrador,218000
2018-09-01,Ontario,5535000
2018-09-01,Prince Edward Island,63000
2018-09-01,Quebec,3712000
2018-10-01,Alberta,1768000
2018-10-01,British Columbia,1987000
2018-10-01,Canada,15012000
2018-10-01,Manitoba,518000
2018-10-01,New Brunswick,327000
2018-10-01,Newfoundland and Labrador,218000
2018-10-01,Ontario,5535000
2018-10-01,Prince Edward Island,63000
2018-10-01,Quebec,3712000
2018-11-01,Alberta,1768000
2018-11-01,British Columbia,1987000
2018-11-01,Canada,15012000
2018-11-01,Manitoba,518000
2018-11-01,New Brunswick,327000
2018-11-01,Newfoundland and Labrador,218000
2018-11-01,Ontario,5535000
2018-11-01,Prince Edward Island,63000
2018-11-01,Quebec,3712000
2018-12-01,Alberta,1768000
2018-12-01,British Columbia,1987000
2018-12-01,Canada,15012000
2018-12-01,Manitoba,518000
2018-12-01,New Brunswick,327000
2018-12-01,Newfoundland and Labrador,218000
2018-12-01,Ontario,5535000
2018-12-01,Prince Edward Island,63000
2018-12-01,Quebec,3712000
2019-01-01,Alberta,1812000
2019-01-01,British Columbia,2019000
2019-01-01,Canada,15216000
2019-01-01,Manitoba,525000
2019-01-01,New Brunswick,329000
2019-01-01,Newfoundland and Labrador,219000
2019-01-01,Ontario,5610000
2019-01-01,Prince Edward Island,64000
2019-01-01,Quebec,3746000
2019-02-01,Alberta,1812000
2019-02-01,British Columbia,2019000
2019-02-01,Canada,15216000
2019-02-01,Manitoba,525000
2019-02-01,New Brunswick,329000
2019-02-01,Newfoundland and Labrador,219000
2019-02-01,Ontario,5610000
2019-02-01,Prince Edward Island,64000
2019-02-01,Quebec,3746000
2019-03-01,Alberta,1812000
2019-03-01,British Columbia,2019000
2019-03-01,Canada,15216000
2019-03-01,Manitoba,525000
2019-03-01,New Brunswick,329000
2019-03-01,Newfoundland and Labrador,219000
2019-03-01,Ontario,5610000
2019-03-01,Prince Edward Island,64000
2019-03-01,Quebec,3746000
2019-04-01,Alberta,1812000
2019-04-01,British Columbia,2019000
2019-04-01,Canada,15216000
2019-04-01,Manitoba,525000
2019-04-01,New Brunswick,329000
2019-04-01,Newfoundland and Labrador,219000
2019-04-01,Ontario,5610000
2019-04-01,Prince Edward Island,64000
2019-04-01,Quebec,3746000
2019-05-01,Alberta,1812000
2019-05-01,British Columbia,2019000
2019-05-01,Canada,15216000
2019-05-01,Manitoba,525000
2019-05-01,New Brunswick,329000
2019-05-01,Newfoundland and Labrador,219000
2019-05-01,Ontario,5610000
2019-05-01,Prince Edward Island,64000
2019-05-01,Quebec,3746000
2019-06-01,Alberta,1812000
2019-06-01,British Columbia,2019000
2019-06-01,Canada,15216000
2019-06-01,Manitoba,525000
2019-06-01,New Brunswick,329000
2019-06-01,Newfoundland and Labrador,219000
2019-06-01,Ontario,5610000
2019-06-01,Prince Edward Island,64000
2019-06-01,Quebec,3746000
2019-07-01,Alberta,1812000
2019-07-01,British Columbia,2019000
2019-07-01,Canada,15216000
2019-07-01,Manitoba,525000
2019-07-01,New Brunswick,329000
2019-07-01,Newfoundland and Labrador,219000
2019-07-01,Ontario,5610000
2019-07-01,Prince Edward Island,64000
2019-07-01,Quebec,3746000
2019-08-01,Alberta,1812000
2019-08-01,British Columbia,2019000
2019-08-01,Canada,15216000
2019-08-01,Manitoba,525000
2019-08-01,New Brunswick,329000
2019-08-01,Newfoundland and Labrador,219000
2019-08-01,Ontario,5610000
2019-08-01,Prince Edward Island,64000
2019-08-01,Quebec,3746000
2019-09-01,Alberta,1812000
2019-09-01,British Columbia,2019000
2019-09-01,Canada,15216000
2019-09-01,Manitoba,525000
2019-09-01,New Brunswick,329000
2019-09-01,Newfoundland and Labrador,219000
2019-09-01,Ontario,5610000
2019-09-01,Prince Edward Island,64000
2019-09-01,Quebec,3746000
2019-10-01,Alberta,1812000
2019-10-01,British Columbia,2019000
2019-10-01,Canada,15216000
2019-10-01,Manitoba,525000
2019-10-01,New Brunswick,329000
2019-10-01,Newfoundland and Labrador,219000
2019-10-01,Ontario,5610000
2019-10-01,Prince Edward Island,64000
2019-10-01,Quebec,3746000
2019-11-01,Alberta,1812000
2019-11-01,British Columbia,2019000
2019-11-01,Canada,15216000
2019-11-01,Manitoba,525000
2019-11-01,New Brunswick,329000
2019-11-01,Newfoundland and Labrador,219000
2019-11-01,Ontario,5610000
2019-11-01,Prince Edward Island,64000
2019-11-01,Quebec,3746000
2019-12-01,Alberta,1812000
2019-12-01,British Columbia,2019000
2019-12-01,Canada,15216000
2019-12-01,Manitoba,525000
2019-12-01,New Brunswick,329000
2019-12-01,Newfoundland and Labrador,219000
2019-12-01,Ontario,5610000
2019-12-01,Prince Edward Island,64000
2019-12-01,Quebec,3746000
2020-01-01,Alberta,1855000
2020-01-01,British Columbia,2050000
2020-01-01,Canada,15416000
2020-01-01,Manitoba,532000
2020-01-01,New Brunswick,331000
2020-01-01,Newfoundland and Labrador,219000
2020-01-01,Ontario,5685000
2020-01-01,Prince Edward Island,65000
2020-01-01,Quebec,3780000
2020-02-01,Alberta,1855000
2020-02-01,British Columbia,2050000
2020-02-01,Canada,15416000
2020-02-01,Manitoba,532000
2020-02-01,New Brunswick,331000
2020-02-01,Newfoundland and Labrador,219000
2020-02-01,Ontario,5685000
2020-02-01,Prince Edward Island,65000
2020-02-01,Quebec,3780000
2020-03-01,Alberta,1855000
2020-03-01,British Columbia,2050000
2020-03-01,Canada,15416000
2020-03-01,Manitoba,532000
2020-03-01,New Brunswick,331000
2020-03-01,Newfoundland and Labrador,219000
2020-03-01,Ontario,5685000
2020-03-01,Prince Edward Island,65000
2020-03-01,Quebec,3780000
2020-04-01,Alberta,1855000
2020-04-01,British Columbia,2050000
2020-04-01,Canada,15416000
2020-04-01,Manitoba,532000
2020-04-01,New Brunswick,331000
2020-04-01,Newfoundland and Labrador,219000
2020-04-01,Ontario,5685000
2020-04-01,Prince Edward Island,65000
2020-04-01,Quebec,3780000
2020-05-01,Alberta,1855000
2020-05-01,British Columbia,2050000
2020-05-01,Canada,15416000
2020-05-01,Manitoba,532000
2020-05-01,New Brunswick,331000
2020-05-01,Newfoundland and Labrador,219000
2020-05-01,Ontario,5685000
2020-05-01,Prince Edward Island,65000
2020-05-01,Quebec,3780000
2020-06-01,Alberta,1855000
2020-06-01,British Columbia,2050000
2020-06-01,Canada,15416000
2020-06-01,Manitoba,532000
2020-06-01,New Brunswick,331000
2020-06-01,Newfoundland and Labrador,219000
2020-06-01,Ontario,5685000
2020-06-01,Prince Edward Island,65000
2020-06-01,Quebec,3780000
2020-07-01,Alberta,1855000
2020-07-01,British Columbia,2050000
2020-07-01,Canada,15416000
2020-07-01,Manitoba,532000
2020-07-01,New Brunswick,331000
2020-07-01,Newfoundland and Labrador,219000
2020-07-01,Ontario,5685000
2020-07-01,Prince Edward Island,65000
2020-07-01,Quebec,3780000
2020-08-01,Alberta,1855000
2020-08-01,British Columbia,2050000
2020-08-01,Canada,15416000
2020-08-01,Manitoba,532000
2020-08-01,New Brunswick,331000
2020-08-01,Newfoundland and Labrador,219000
2020-08-01,Ontario,5685000
2020-08-01,Prince Edward Island,65000
2020-08-01,Quebec,3780000
2020-09-01,Alberta,1855000
2020-09-01,British Columbia,2050000
2020-09-01,Canada,15416000
2020-09-01,Manitoba,532000
2020-09-01,New Brunswick,331000
2020-09-01,Newfoundland and Labrador,219000
