"REF_DATE","GEO","DGUID","Gender","Age group","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2006","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2971147","","","","0"
"2007","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2954739","","","","0"
"2008","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2949023","","","","0"
"2009","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2948381","","","","0"
"2010","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2949573","","","","0"
"2011","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2947126","","","","0"
"2012","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2957000","","","","0"
"2013","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","2977883","","","","0"
"2014","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3002713","","","","0"
"2015","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3029956","","","","0"
"2016","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3065494","","","","0"
"2017","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3086944","","","","0"
"2018","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3117142","","","","0"
"2019","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3144410","","","","0"
"2020","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3163044","","","","0"
"2021","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3160472","","","","0"
"2022","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3186053","","","","0"
"2023","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3227077","","","","0"
"2024","Canada","2016A000011124","Women+","0 to 15 years","Persons","249","units","0","v466961","1.3.92","3271892","","","","0"
"1971","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3586211","","","","0"
"1972","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3542157","","","","0"
"1973","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3498375","","","","0"
"1974","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3455633","","","","0"
"1975","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3422294","","","","0"
"1976","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3383782","","","","0"
"1977","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3334387","","","","0"
"1978","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3275247","","","","0"
"1979","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3220677","","","","0"
"1980","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3174826","","","","0"
"1981","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3131750","","","","0"
"1982","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3096753","","","","0"
"1983","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3074364","","","","0"
"1984","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3064575","","","","0"
"1985","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3060679","","","","0"
"1986","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3059309","","","","0"
"1987","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3068756","","","","0"
"1988","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3079596","","","","0"
"1989","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3115368","","","","0"
"1990","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3158429","","","","0"
"1991","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3199832","","","","0"
"1992","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3236022","","","","0"
"1993","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3261001","","","","0"
"1994","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3282382","","","","0"
"1995","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3298772","","","","0"
"1996","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3312310","","","","0"
"1997","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3308652","","","","0"
"1998","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3301301","","","","0"
"1999","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3287690","","","","0"
"2000","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3276574","","","","0"
"2001","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3264180","","","","0"
"2002","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3250197","","","","0"
"2003","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3229500","","","","0"
"2004","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3217188","","","","0"
"2005","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3208841","","","","0"
"2006","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3191586","","","","0"
"2007","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3175258","","","","0"
"2008","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3167546","","","","0"
"2009","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3163948","","","","0"
"2010","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3162957","","","","0"
"2011","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3160625","","","","0"
"2012","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3166308","","","","0"
"2013","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3177306","","","","0"
"2014","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3199835","","","","0"
"2015","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3225060","","","","0"
"2016","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3264184","","","","0"
"2017","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3280697","","","","0"
"2018","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3310306","","","","0"
"2019","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3339856","","","","0"
"2020","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3362207","","","","0"
"2021","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3357275","","","","0"
"2022","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3388627","","","","0"
"2023","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3438215","","","","0"
"2024","Canada","2016A000011124","Women+","0 to 16 years","Persons","249","units","0","v466964","1.3.93","3493520","","","","0"
"1971","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3800221","","","","0"
"1972","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3764356","","","","0"
"1973","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3721011","","","","0"
"1974","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3682383","","","","0"
"1975","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3651541","","","","0"
"1976","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3616363","","","","0"
"1977","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3572605","","","","0"
"1978","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3516916","","","","0"
"1979","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3456454","","","","0"
"1980","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3414846","","","","0"
"1981","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3368220","","","","0"
"1982","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3326099","","","","0"
"1983","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3285528","","","","0"
"1984","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3261864","","","","0"
"1985","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3250774","","","","0"
"1986","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3248358","","","","0"
"1987","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3261792","","","","0"
"1988","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3275353","","","","0"
"1989","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3301357","","","","0"
"1990","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3343027","","","","0"
"1991","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3383689","","","","0"
"1992","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3425044","","","","0"
"1993","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3450023","","","","0"
"1994","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3472170","","","","0"
"1995","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3488222","","","","0"
"1996","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3506684","","","","0"
"1997","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3507744","","","","0"
"1998","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3503225","","","","0"
"1999","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3488045","","","","0"
"2000","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3479175","","","","0"
"2001","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3470024","","","","0"
"2002","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3457869","","","","0"
"2003","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3437350","","","","0"
"2004","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3422927","","","","0"
"2005","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3413873","","","","0"
"2006","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3406558","","","","0"
"2007","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3398208","","","","0"
"2008","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3390551","","","","0"
"2009","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3385534","","","","0"
"2010","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3381674","","","","0"
"2011","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3377519","","","","0"
"2012","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3381265","","","","0"
"2013","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3388412","","","","0"
"2014","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3401796","","","","0"
"2015","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3425774","","","","0"
"2016","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3464358","","","","0"
"2017","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3482787","","","","0"
"2018","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3507881","","","","0"
"2019","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3536760","","","","0"
"2020","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3560683","","","","0"
"2021","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3556840","","","","0"
"2022","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3590776","","","","0"
"2023","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3646196","","","","0"
"2024","Canada","2016A000011124","Women+","0 to 17 years","Persons","249","units","0","v466967","1.3.94","3710832","","","","0"
"1971","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","5394177","","","","0"
"1972","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","5506472","","","","0"
"1973","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","5629924","","","","0"
"1974","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","5769180","","","","0"
"1975","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","5914284","","","","0"
"1976","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","6052036","","","","0"
"1977","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","6178997","","","","0"
"1978","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","6299155","","","","0"
"1979","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","6416392","","","","0"
"1980","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","6545633","","","","0"
"1981","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","6653590","","","","0"
"1982","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","6745055","","","","0"
"1983","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","6815571","","","","0"
"1984","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","6886132","","","","0"
"1985","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","6957828","","","","0"
"1986","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","7040671","","","","0"
"1987","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","7130519","","","","0"
"1988","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","7228963","","","","0"
"1989","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","7371054","","","","0"
"1990","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","7483296","","","","0"
"1991","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","7544172","","","","0"
"1992","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","7616941","","","","0"
"1993","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","7672923","","","","0"
"1994","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","7735506","","","","0"
"1995","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","7801906","","","","0"
"1996","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","7862526","","","","0"
"1997","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","7886650","","","","0"
"1998","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","7907391","","","","0"
"1999","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","7932783","","","","0"
"2000","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","7969359","","","","0"
"2001","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8019953","","","","0"
"2002","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8066304","","","","0"
"2003","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8087097","","","","0"
"2004","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8109344","","","","0"
"2005","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8137048","","","","0"
"2006","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8167775","","","","0"
"2007","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8192319","","","","0"
"2008","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8220598","","","","0"
"2009","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8251811","","","","0"
"2010","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8275286","","","","0"
"2011","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8277017","","","","0"
"2012","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8271924","","","","0"
"2013","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8251306","","","","0"
"2014","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8229897","","","","0"
"2015","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8192994","","","","0"
"2016","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8218799","","","","0"
"2017","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8279079","","","","0"
"2018","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8378170","","","","0"
"2019","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8485355","","","","0"
"2020","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8546906","","","","0"
"2021","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8535188","","","","0"
"2022","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","8742230","","","","0"
"2023","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","9124023","","","","0"
"2024","Canada","2016A000011124","Women+","15 to 49 years","Persons","249","units","0","v466970","1.3.95","9520955","","","","0"
"1971","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","6818805","","","","0"
"1972","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","6976554","","","","0"
"1973","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","7141844","","","","0"
"1974","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","7323541","","","","0"
"1975","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","7509496","","","","0"
"1976","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","7683325","","","","0"
"1977","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","7840106","","","","0"
"1978","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","7987253","","","","0"
"1979","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","8125452","","","","0"
"1980","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","8279373","","","","0"
"1981","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","8414168","","","","0"
"1982","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","8533261","","","","0"
"1983","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","8630618","","","","0"
"1984","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","8719329","","","","0"
"1985","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","8797299","","","","0"
"1986","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","8885241","","","","0"
"1987","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","8978327","","","","0"
"1988","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","9082858","","","","0"
"1989","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","9236426","","","","0"
"1990","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","9361769","","","","0"
"1991","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","9442253","","","","0"
"1992","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","9543793","","","","0"
"1993","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","9639716","","","","0"
"1994","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","9749332","","","","0"
"1995","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","9861008","","","","0"
"1996","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","9977152","","","","0"
"1997","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","10084034","","","","0"
"1998","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","10186969","","","","0"
"1999","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","10296520","","","","0"
"2000","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","10418294","","","","0"
"2001","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","10560984","","","","0"
"2002","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","10707300","","","","0"
"2003","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","10830840","","","","0"
"2004","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","10961568","","","","0"
"2005","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","11100874","","","","0"
"2006","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","11238757","","","","0"
"2007","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","11365091","","","","0"
"2008","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","11490301","","","","0"
"2009","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","11617278","","","","0"
"2010","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","11740354","","","","0"
"2011","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","11834121","","","","0"
"2012","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","11898360","","","","0"
"2013","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","11956925","","","","0"
"2014","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","12011493","","","","0"
"2015","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","12037301","","","","0"
"2016","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","12103585","","","","0"
"2017","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","12182532","","","","0"
"2018","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","12290330","","","","0"
"2019","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","12401319","","","","0"
"2020","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","12457094","","","","0"
"2021","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","12436633","","","","0"
"2022","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","12629423","","","","0"
"2023","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","13000176","","","","0"
"2024","Canada","2016A000011124","Women+","15 to 64 years","Persons","249","units","0","v466973","1.3.96","13397336","","","","0"
"1971","Canada","2016A000011124","Women+","16 to 64 years","Persons","249","units","0","v466976","1.3.97","6598208","","","","0"
"1972","Canada","2016A000011124","Women+","16 to 64 years","Persons","249","units","0","v466976","1.3.97","6752510","","","","0"
"1973","Canada","2016A000011124","Women+","16 to 64 years","Persons","249","units","0","v466976","1.3.97","6915068","","","","0"
"1974","Canada","2016A000011124","Women+","16 to 64 years","Persons","249","units","0","v466976","1.3.97","7093953","","","","0"
"1975","Canada","2016A000011124","Women+","16 to 64 years","Persons","249","units","0","v466976","1.3.97","7274552","","","","0"
"1976","Canada","2016A000011124","Women+","16 to 64 years","Persons","249","units","0","v466976","1.3.97","7443809","","","","0"
"1977","Canada","2016A000011124","Women+","16 to 64 years","Persons","249","units","0","v466976","1.3.97","7606777","","","","0"
"1978","Canada","2016A000011124","Women+","16 to 64 years","Persons","249","units","0","v466976","1.3.97","7750884","","","","0"
